admi_cty_no,hour,total_del_amt,total_del_cnt,hour_ratio
11140660,5,14789182161.593657,565170.4935620007,0.2939990690474279
11140660,6,14419310232.7092,354735.87351369404,0.2866462620043717
11140680,1,1019281093.5036479,23677.95302500196,0.11866606275256028
11140680,2,153085488.30820906,15175.221059956582,0.017822416483410673
11140680,3,1164151099.6313148,69467.11502321568,0.13553202185616448
11140680,4,642266314.9264987,45079.044242454744,0.07477349998609659
11140680,5,2894031913.0670786,98520.41189637483,0.3369270506366956
11140680,6,2716675221.056299,63091.01792386692,0.31627894828507247
11140690,1,322874718.172115,6595.395507675898,0.05904075755252239
11140690,2,135483001.41018015,16143.0988853285,0.024774374048334293
11140690,3,1068938173.4115527,81868.99721463588,0.19546565891661122
11140690,4,899689584.1952273,84014.92427301548,0.1645169213424888
11140690,5,2133878425.1983993,138069.50668764758,0.3902002592892319
11140690,6,907811154.58291,33319.661524077266,0.1660020288508113
11140700,1,140454449.22923893,2879.715394287656,0.057541813167326435
11140700,2,24309990.44998598,2098.591917057507,0.009959392075145323
11140700,3,486513227.15400475,25776.033030282608,0.19931624362171502
11140700,4,319685070.6300843,21353.998984532565,0.13096956847950428
11140700,5,931884035.8835746,38911.41217504482,0.38177713401523217
11140700,6,538064305.0164222,13624.183942903477,0.22043584864107674
11140710,1,636217522.3511076,10562.519300981916,0.08774994581336686
11140710,2,60555985.13030225,5798.56440660868,0.008352150368669929
11140710,3,1157161956.6237185,61235.90475295136,0.15960091544756885
11140710,4,776634410.1870763,34460.520598935225,0.1071168665063936
11140710,5,2728053984.686981,74844.09398585475,0.37626531952088005
11140710,6,1891722753.2485018,31866.996697986528,0.2609148023431207
11140720,1,228824775.5522458,2849.778568988981,0.1271370342553465
11140720,2,27765581.88389421,1520.5605342712638,0.015426798634775895
11140720,3,384932515.9701441,19773.04318717411,0.2138718517292679
11140720,4,127999468.57596584,5842.313813594524,0.07111761731977803
11140720,5,565050847.682811,17253.114894803643,0.31394716242804616
11140720,6,465254664.52780986,8277.717049804913,0.2584995356327855
11140730,1,131569735.61786696,4281.6513343884535,0.043428420449879206
11140730,2,98783951.62279864,11377.178058825812,0.032606518243948245
11140730,3,723368268.3585329,50555.205227721584,0.23876874990170113
11140730,4,374056008.9482023,28061.492893494567,0.12346807228972122
11140730,5,1200906039.1650794,66912.20380752209,0.39639398942881066
11140730,6,500892809.2345105,16970.676060312235,0.16533424968593946
11140740,1,706050679.597542,12339.557996016878,0.05846385009751698
11140740,2,368235554.2150793,44689.95121100341,0.030491392281469066
11140740,3,4180385106.7818127,261406.32486950658,0.3461527837804736
11140740,4,852460827.3591313,59971.81105400734,0.07058720211577155
11140740,5,3593399146.864407,140889.83820390244,0.2975479737270087
11140740,6,2376173835.7983184,41355.32724580496,0.19675679799776008
11140750,1,747408405.0889223,10060.420665002286,0.08050909862481354
11140750,2,211604223.49361822,28523.74370431116,0.02279351581100823
11140750,3,1871953247.2232058,99171.99341078078,0.20164245889608712
11140750,4,626961180.8066337,31179.699436674935,0.06753480318900812
11140750,5,2960131668.701798,83104.26898306895,0.3188585127425658
11140750,6,2865468451.8062115,46421.21839215006,0.3086616107365171
11140760,1,437800981.81624526,7886.036193226826,0.10283950403538186
11140760,2,27538397.29812556,2703.209061635635,0.006468772884701297
11140760,3,758905009.2927243,41172.81839663928,0.17826687926065002
11140760,4,400587647.0626546,22091.332934168906,0.09409808716215937
11140760,5,1462360305.7141423,48914.364923463196,0.34350861420359524
11140760,6,1169936141.9097261,22512.82801467886,0.27481814245351216
11140770,1,245729819.60860994,4096.619606251811,0.04644482040225351
11140770,2,171529374.16493586,20262.9726550364,0.03242036717192239
11140770,3,1339535091.4900446,73732.46274410468,0.253182405154834
11140770,4,396018537.6271814,20967.712029116366,0.07485054066841897
11140770,5,1747086573.2288337,54381.32405774693,0.33021276070622485
11140770,6,1390891212.6150358,24127.644213513962,0.26288910589634634
11140780,1,29752364.546792254,372.604600248528,0.022075331217921206
11140780,2,28801634.568874653,2079.5231174729715,0.021369919077372505
11140780,3,500011189.0540567,25440.589571616496,0.37099278592379875
11140780,4,137449706.62039226,8277.861421374302,0.10198341697108551
11140780,5,472814195.3615971,19305.59913781245,0.3508134605814878
11140780,6,178936171.12956172,3215.2692533363183,0.13276508622833413
11150510,1,947547861.2006308,12496.641392065245,0.12813794453030372
11150510,2,56979077.380554326,5014.682929289768,0.007705343609267484
11150510,3,1079949298.9631634,51305.04646135277,0.14604273729322634
11150510,4,525117447.7003813,28096.717859430915,0.07101221282908778
11150510,5,2643296141.6707716,81628.17464589523,0.35745585869340957
11150510,6,2141858580.1540563,42760.97020067468,0.28964590304470506
11150520,1,256159857.23808128,10326.671010467679,0.09541280478394434
11150520,2,72114177.47137314,5894.468198872575,0.026860633088329013
11150520,3,278337896.69809043,18147.889079248325,0.10367354076460872
11150520,4,182995242.3286885,11920.836274115303,0.06816091139709649
11150520,5,1089640713.8105571,47696.683928090955,0.4058624869345402
11150520,6,805505566.8573378,29682.34249134077,0.30002962303148134
11150530,1,297295588.532446,4040.938935126645,0.14367112257967585
11150530,2,58273169.989531435,5015.778887319238,0.028161103196990573
11150530,3,309041460.3720806,25859.9556892059,0.14934743483579643
11150530,4,192270521.14211684,19902.328957900223,0.09291668856516669
11150530,5,721254650.6385076,40780.29284070127,0.34855365945578815
11150530,6,491143272.945242,13610.87293760025,0.23734999136658227
11150540,1,150689973.06788248,3376.7873771634077,0.08398653771722545
11150540,2,85696063.99278165,10629.742184059904,0.04776240624520711
11150540,3,334754766.0097044,25808.91151927329,0.18657441639351735
11150540,4,222823599.06484064,19619.44780498979,0.12418996583612658
11150540,5,664304936.5462602,43461.349684702494,0.37024806941765254
11150540,6,335946462.608507,13203.264893269907,0.187238604390271
11150570,1,210012614.84501684,10486.128144571217,0.07268507514207892
11150570,2,80924982.93803568,6254.785483278684,0.02800802451825739
11150570,3,597220413.4302641,43561.30059003774,0.2066971579711855
11150570,4,481244837.9307868,34704.176888037255,0.16655817191053282
11150570,5,1134973468.7813363,66965.10195520238,0.39281274567014346
11150570,6,384973585.5382514,13502.209502179803,0.13323882478780202
11150580,1,28342742.06024238,1484.8164367578213,0.03486543467530309
11150580,2,38213605.638173245,3600.012578256734,0.04700794186581005
11150580,3,198778573.75611365,11752.097025071065,0.24452473100213615
11150580,4,118607779.5138441,7988.800737453223,0.14590373012720845
11150580,5,312462016.43192196,17156.740401222876,0.38437085583551656
11150580,6,116513358.17209797,4687.270956633301,0.1433273064940257
11150590,1,42624288.11863322,2421.1345822311664,0.06719990948585786
11150590,2,43929156.43768053,5005.98515747507,0.06925711763645241
11150590,3,164465835.7237636,14809.508593024473,0.25929088231086395
11150590,4,86321414.57544918,9046.2433716898,0.13609121705485044
11150590,5,209725611.57300204,16933.508540902814,0.3306458063380753
11150590,6,87224549.68644056,5126.161482982754,0.13751506717390005
11150600,1,220766285.1560956,6850.410286158283,0.07258553297194846
11150600,2,76678360.38225514,6063.790054113584,0.025211003808057922
11150600,3,712990279.2570395,44560.56944532003,0.23442338302290194
11150600,4,397700246.7448084,29246.49896500136,0.13075947875209457
11150600,5,998087872.843461,52651.46868747564,0.3281603445560384
11150600,6,635240951.4984583,29087.531960269564,0.20886025688895882
11150610,1,69391538.4535259,1203.1624219390949,0.07610903045207522
11150610,2,13128965.348737987,1146.7584927914393,0.014399923186608167
11150610,3,182998778.07448348,9146.457356992272,0.20071409113506578
11150610,4,93957280.21495663,4995.0661308049985,0.10305287446341296
11150610,5,367250606.4065707,11530.012000227876,0.4028025348546014
11150610,6,185011399.72880015,3574.0096761775503,0.20292154590823647
11150620,1,5714444.091939665,110.22201326818097,0.007556587417028987
11150620,2,25932795.95278556,2434.4070350388643,0.034292651469214626
11150620,3,202217309.87142214,13609.758904287117,0.26740532494406877
11150620,4,135585676.24971423,10187.740972559766,0.17929390831264327
11150620,5,328535559.0810914,19521.31981143131,0.43444430146766594
11150620,6,58234420.59120113,1976.7027009646242,0.07700722638937849
11150630,1,51789019.80460954,2034.138473339767,0.041387859366905706
11150630,2,74936880.4298091,6800.442544593428,0.05988676905500182
11150630,3,258824707.37969896,21686.679093919567,0.20684308430873316
11150630,4,156971045.10425672,13697.067198270577,0.1254454238362114
11150630,5,495495248.61067605,29171.90702591397,0.3959813826142998
11150630,6,213292555.0382617,6933.010788024109,0.1704554808188482
11150640,1,276127679.4009583,4915.979197463627,0.10948457211941237
11150640,2,174627724.14497986,11664.656142162086,0.06923985925524546
11150640,3,420875632.91560805,26982.884459635236,0.16687710802922243
11150640,4,218636635.67774832,14250.78488339497,0.08668938426867122
11150640,5,819110203.2790599,34491.34360768484,0.3247770390828176
11150640,6,612691435.8613392,15719.991607482822,0.24293203724463094
11150650,1,116613632.37022191,1711.8089404139303,0.05209341872116502
11150650,2,58703381.94378429,4299.917162885419,0.026223862457498835
11150650,3,425806959.366324,24290.534413359717,0.19021567013909665
11150650,4,234255642.05571353,14967.705211334793,0.10464623218888604
11150650,5,878179763.1964025,36577.07234756331,0.3922987834853316
11150650,6,524988891.3280925,13015.340803779509,0.23452203300802196
11150660,1,131256257.01760338,2185.8401342238417,0.06929758111167555
11150660,2,74110295.16434233,8750.990652600953,0.03912700473907664
11150660,3,407235826.21086115,30348.203114846274,0.21500276131325752
11150660,4,258205738.10514542,21337.562089041905,0.1363213723018298
11150660,5,723057379.0146904,42187.56529318825,0.38174277180512683
11150660,6,300230299.9247071,10998.440088663765,0.15850850872903366
11150690,1,12259936.372569446,535.6130208333334,0.026874953531119725
11150690,2,5171023.201984516,627.3059328745993,0.011335377610328509
11150690,3,121459986.61968628,10009.530808205514,0.2662519116818526
11150690,4,42919541.12709826,3811.815778753605,0.09408374059334572
11150690,5,185948644.42401028,12537.507868847953,0.40761721971503434
11150690,6,88425336.01096234,3027.858804230841,0.1938367968683191
11150700,1,67930093.03173573,1545.707072341181,0.0283350588796233
11150700,2,214449016.33097798,21448.82036148023,0.08945115828969588
11150700,3,577947208.4287646,53729.29647832908,0.241073837076777
11150700,4,337286386.8049532,35942.85977574291,0.14068918800021185
11150700,5,842995083.4402258,63279.39569134685,0.3516308348547748
11150700,6,356778902.43486184,13434.876826810774,0.14881992289891724
11150710,1,15201285.532312268,333.15248455284365,0.006465525261682717
11150710,2,116076199.11741816,11983.78627636323,0.04937040331743723
11150710,3,582354609.9654379,52807.93613937644,0.24769144912023736
11150710,4,438097698.74144214,46912.40427140084,0.18633501306695094
11150710,5,916653768.6798713,83989.79597951527,0.3898780853118329
11150710,6,282745683.78073764,18506.229411408538,0.12025952392185874
11150720,1,1172868616.4318502,22278.01012210888,0.15781970790868752
11150720,2,109278811.77756555,10230.01229397947,0.014704417795585154
11150720,3,1137308064.5242105,62816.223245416426,0.15303472531429518
11150720,4,552034509.8483232,31869.213265755174,0.07428106087860362
11150720,5,2356955281.8301578,89094.41907482453,0.31714890220518355
11150720,6,2103254038.656322,47138.76453565199,0.28301118589764507
11160510,1,42764746.56743196,1063.8775504538708,0.013717789977975903
11160510,2,120228667.12234598,12210.54772340492,0.03856614939400442
11160510,3,1012016905.7687364,68359.28756500903,0.3246280285002099
11160510,4,314195721.1937712,22976.690791985693,0.10078560639938915
11160510,5,1204127607.0488563,67858.42177634059,0.3862520170471062
11160510,6,424132550.2863866,17875.333665639482,0.1360504086813144
11160520,1,184919411.23279113,4219.482891280102,0.04066981140463522
11160520,2,102787408.65640822,10160.348015867456,0.022606304535356458
11160520,3,1221320481.7323232,72349.15399179125,0.26860821871286517
11160520,4,420569454.5701396,31624.298816200862,0.09249694386267221
11160520,5,1640517121.5772955,76375.88443712781,0.36080323583029283
11160520,6,976733153.139956,25645.686961028812,0.2148154856541781
11160530,1,49291563.64519886,1474.7263065541135,0.047674569058638906
11160530,2,15697019.47071194,1641.2377130519628,0.015182083574338938
11160530,3,198896175.26046824,14377.324720235318,0.1923714473983408
11160530,4,113844807.11444412,9248.421613740562,0.11011016322817843
11160530,5,433042498.9561379,22673.344829807043,0.4188366729530776
11160530,6,223145275.93992484,8120.824717112985,0.21582506378742536
11160540,1,278441628.4634715,6949.654844563217,0.050399963968486394
11160540,2,157489419.0955444,14843.428738992026,0.028506732601855184
11160540,3,1151489034.7928884,77828.32758968844,0.20842790707669745
11160540,4,563498553.9779618,36092.822273598016,0.10199734491392429
11160540,5,2083161732.3156831,88828.79542748498,0.377067455138138
11160540,6,1290559066.366206,32859.92633980008,0.2336005963008987
11160550,1,343075233.2551251,6717.875608614927,0.09772596474236772
11160550,2,99513596.53829654,9403.34507842502,0.028346733555831498
11160550,3,453954900.78769445,31959.922670592845,0.12931035623901463
11160550,4,346751376.75672406,24570.89327081337,0.09877312476851273
11160550,5,1359718672.9793193,64776.440404108944,0.3873197660884515
11160550,6,907570475.9709718,24807.072918646147,0.258524054605822
11160570,1,27113741.785784278,1276.9172629231052,0.05519813119480851
11160570,2,35151193.35232355,3959.098034394528,0.07156076788091727
11160570,3,175113049.01357144,10824.749358781062,0.3564949880300875
11160570,4,48197138.83855262,3932.236730122599,0.09811969199395675
11160570,5,139704608.75083524,8968.899421227095,0.2844105171198133
11160570,6,65927872.55431846,2608.558691373707,0.13421590378041667
11160580,1,455825087.7725698,8664.28616104958,0.1354563789672426
11160580,2,61036787.56819672,5800.773358134802,0.018138146516204698
11160580,3,296096239.99638534,19508.66932183627,0.08799016458641613
11160580,4,214836530.66789705,12617.265655739522,0.06384242397969547
11160580,5,1243738991.3552122,46938.38993072648,0.36959874449342645
11160580,6,1093572467.2610788,27354.87430135296,0.32497414145701464
11160590,1,335258962.68665534,10152.866985504786,0.13895058525441945
11160590,2,99789153.97753465,8741.91730648501,0.04135836141741343
11160590,3,360075180.7757602,28956.99777554389,0.1492358524987295
11160590,4,258085582.59719652,25549.669540788298,0.10696550052004228
11160590,5,729412939.4550598,44966.852927354346,0.30231064970559607
11160590,6,630170915.945316,27351.06119708662,0.26117905060379926
11160610,1,1424073878.317276,21857.826754640864,0.2871535915338135
11160610,2,120775842.95069875,3204.5936838972257,0.02435352378964862
11160610,3,422022885.65048856,17871.999636063407,0.08509768290055118
11160610,4,207291757.60164687,9009.939639829856,0.04179879541151714
11160610,5,1240522248.837239,32122.9166090547,0.2501418111482642
11160610,6,1544589259.567213,28916.251491590134,0.31145459521620533
11160630,1,166009108.59605366,3242.6878088631133,0.08004174989894264
11160630,2,120904797.32991344,9955.004630634243,0.05829458173292865
11160630,3,350839429.4347884,30539.445779343496,0.16915819922771771
11160630,4,267445234.45331323,23724.871190832117,0.1289494579473036
11160630,5,772548368.8923142,55283.83581767161,0.3724863283145456
11160630,6,396284536.18827903,14361.844663328737,0.19106968287856188
11160650,1,24872103.07097479,466.7680010022582,0.055174284929710264
11160650,2,5745072.010333838,677.3671754395981,0.012744408429610107
11160650,3,55282322.89693851,5746.764007478876,0.12263388529663201
11160650,4,77299065.65228473,8715.942097851806,0.1714740671880139
11160650,5,177860854.8555117,13346.756195518066,0.39455230044828044
11160650,6,109732161.37150799,5152.345313895549,0.24342105370775322
11160660,1,16095742.974074075,220.42870370370372,0.022840339400662643
11160660,2,6704299.265856282,617.1378617925949,0.00951360064101544
11160660,3,248869787.1872216,13325.08764021908,0.35315365156381157
11160660,4,46500973.110651165,2432.2970552404518,0.0659862679230847
11160660,5,255026925.39661878,10280.4423279226,0.36189081434442627
11160660,6,131509093.26137462,3996.3252532864617,0.1866153261269994
11160670,1,46144336.26894104,893.5297194657237,0.010929110612587865
11160670,2,228872532.10997182,20531.5312675832,0.0542075890968353
11160670,3,1135899156.3082752,88953.5823601403,0.269033396681323
11160670,4,771453789.9153862,66119.48229791345,0.18271589720882697
11160670,5,1710635973.3608315,118689.00814572218,0.4051576267511775
11160670,6,329143470.53098553,14777.957664540218,0.07795637964924938
11160690,1,270135298.4335098,6709.807894155059,0.0656486253703397
11160690,2,187655107.02061203,13114.76277756494,0.04560418387032598
11160690,3,853337519.8032293,50909.86154593794,0.2073791743503144
11160690,4,398174729.65182644,23082.77126639184,0.09676493153775298
11160690,5,1406575883.6791284,57323.23125089144,0.3418278683980791
11160690,6,998987491.120794,26533.64794003098,0.24277521647318792
11160700,1,316616615.16865563,4368.330564761171,0.0677076859814039
11160700,2,226376176.08045948,17911.48941390728,0.04840998958807683
11160700,3,1020706698.5852654,63330.179162255816,0.21827562204880885
11160700,4,566642291.4811393,38608.24081948578,0.12117506314364224
11160700,5,1734517765.2631986,86312.76090327455,0.3709223665253605
11160700,6,811369017.1269621,21158.41931735059,0.17350927271270764
11160710,1,256243677.2837511,3897.1610348201125,0.08205841370227071
11160710,2,104830213.1835201,8338.296833934852,0.03357039320187748
11160710,3,565549948.4175155,27094.9632168941,0.18110937264279253
11160710,4,298214579.2223021,13848.162654525146,0.09549900147106576
11160710,5,1171729413.41734,41219.66654381218,0.3752297733646993
11160710,6,726130569.805505,17073.69456870241,0.23253304561729413
11160730,1,3022555218.46397,47407.04639252934,0.2944857898389145
11160730,2,499389779.3533506,20026.742709023874,0.04865525457135853
11160730,3,865415136.647803,50647.911019870364,0.08431689138297814
11160730,4,545117751.4053513,33577.884589654466,0.05311050418440237
11160730,5,2388526459.8990126,94280.01142710222,0.23271273814873783
11160730,6,2942836296.990649,69234.19325497157,0.28671882187360875
11160740,1,27066869.267177615,399.980073587602,0.03100449910473253
11160740,2,16690671.871345198,1288.694128317169,0.01911879486261941
11160740,3,184859584.9744676,7435.068361091846,0.21175255919946132
11160740,4,94591651.36221638,4918.067011668974,0.10835264104709005
11160740,5,380475485.4063872,14507.5680365017,0.4358262394594658
11160740,6,169313851.86769807,5783.685734315676,0.1939452663266308
11170510,1,167641418.61598983,3623.2927516026,0.052144512628884934
11170510,2,57475780.63711587,5939.63817539332,0.01787772135329119
11170510,3,365239744.4437571,25337.7607874691,0.11360705858940781
11170510,4,255041793.51564318,17819.86780090405,0.07933021643853735
11170510,5,1370644942.730737,51145.523734255214,0.42633624265407605
11170510,6,998895153.7764636,25097.621843224897,0.31070424833580274
11170520,1,7771731.765399803,165.32816163845965,0.02007646250087378
11170520,2,1368618.3505175507,138.27128109062193,0.0035355073774551234
11170520,3,74892993.59480551,4371.499688773967,0.1934686403072152
11170520,4,37717300.513695925,3371.227359752565,0.09743387860716385
11170520,5,177175943.35951605,9609.94325196857,0.4576928656686949
11170520,6,88180043.62968443,3218.7490287451474,0.22779264553859715
11170540,1,1733656043.560866,65646.33596909633,0.10164602236513363
11170540,2,547030486.6524686,57193.729690280685,0.03207295546726746
11170540,3,4903801406.563567,344087.4746571046,0.2875148789156194
11170540,4,1041295398.9296085,70046.00076551572,0.061052211481875604
11170540,5,4946570559.437311,227597.54795406386,0.29002247797812614
11170540,6,3883463963.9477353,145220.8309502766,0.22769145379197783
11170550,1,180050920.8712438,3203.296542229692,0.04106175123324122
11170550,2,191404612.4177825,13181.041808662383,0.04365103239663116
11170550,3,885478385.8481714,43265.02811702317,0.20193894608353868
11170550,4,649733589.9301393,25470.27187428276,0.14817585441104575
11170550,5,1651968836.8622203,49700.60429932465,0.37674194109127157
11170550,6,826245337.4771892,14468.863738634982,0.18843047478427155
11170560,1,760109333.3131558,14155.064174813138,0.0667531088438467
11170560,2,235779345.0483164,22034.780290617626,0.02070623737053479
11170560,3,2086185871.6187875,140106.3963932322,0.1832096863613842
11170560,4,962279773.3019054,66300.81087153363,0.0845077985892723
11170560,5,4019842672.502157,151411.08714470544,0.35302420808734436
11170560,6,3322678409.3934937,68212.31263665394,0.2917989607476176
11170610,1,231826703.71567145,4931.28520543651,0.06523020204458678
11170610,2,100885418.96445428,9321.783876304182,0.028386618784328077
11170610,3,866061222.8211067,55902.299890812305,0.24368783941685201
11170610,4,465927041.60613984,31958.449768087,0.13110014754504126
11170610,5,1310434435.7009056,67765.21302500257,0.3687232818174074
11170610,6,578843188.1322833,16324.846812835272,0.16287191039178442
11170620,1,91424488.800715,2274.477562157456,0.05655585238346919
11170620,2,58213079.49005685,4654.352581192836,0.036011033516449534
11170620,3,350854379.42641217,24367.919403940225,0.21704106581538438
11170620,4,206933369.69680637,16287.849275663188,0.1280104845354619
11170620,5,650433892.4614661,33767.97038750277,0.40236312709870203
11170620,6,258675329.83625722,8077.702294573632,0.1600184366505329
11170640,1,189685448.68503714,3659.0460246007397,0.09449202876478283
11170640,2,87260034.31926909,7355.546388500836,0.04346868845276231
11170640,3,297851587.6850735,22950.952054855283,0.14837511778727344
11170640,4,192428510.05863637,16122.887728378979,0.09585848800567108
11170640,5,746704041.7324114,41747.831996654044,0.3719714942779603
11170640,6,493493132.27084833,14436.284862432172,0.24583418271155008
11170650,1,160741944.82880756,3086.703693242369,0.1207145305017696
11170650,2,39437011.15331888,3735.755796164575,0.029616540292803275
11170650,3,164634715.6821041,10579.398506116439,0.12363793675025771
11170650,4,116013527.23209696,7202.88124712216,0.08712423186488041
11170650,5,516329927.4852552,18986.851061421574,0.38775519884854
11170650,6,334430248.8967496,7673.921973501408,0.251151561741749
11170670,1,327116354.0225118,10473.956192916548,0.1198323830201068
11170670,2,139461598.229969,13411.566999901677,0.05108890292455324
11170670,3,368581307.4588906,29156.69018565926,0.13502222027831093
11170670,4,279325963.27414024,23633.436772518904,0.10232535123029506
11170670,5,970112209.9240708,61489.69575061243,0.3553807581998889
11170670,6,645185166.5704309,29677.706465145526,0.23635038434684502
11170690,1,55637982.42186657,1225.517705344003,0.045097135229479036
11170690,2,40303807.67874078,3225.376954913949,0.03266808367293975
11170690,3,292276758.112326,16987.809506529095,0.23690371058180262
11170690,4,119602596.76142958,8669.755275832707,0.09694338732576366
11170690,5,473082083.2609868,23758.71182937745,0.38345471483307314
11170690,6,252833286.04099867,5933.450177705011,0.20493296835694189
11170700,1,159636151.2291712,3710.2115087612533,0.08489873005093568
11170700,2,90595355.06848185,4266.110241709023,0.04818100746356638
11170700,3,383866676.2872793,16084.147939859025,0.20415045761707343
11170700,4,271641818.5952517,6937.437703438097,0.14446630822586043
11170700,5,678192943.264479,15695.458443876325,0.36068095584441184
11170700,6,296379648.3749962,5181.257548057552,0.15762254079815224
11170710,1,291332884.8162252,5250.272813894512,0.07049290409180055
11170710,2,172025551.9563266,12799.861242369285,0.04162448308245709
11170710,3,1217660158.0629022,58468.280679581105,0.2946334080784635
11170710,4,495773242.114642,18823.47346716668,0.1199606959225157
11170710,5,1301613471.0304308,34481.33475898727,0.31494732781650503
11170710,6,654392007.8575623,12174.893570148246,0.15834118100825817
11170720,1,74451046.42302428,1458.2066525746925,0.042210391142278036
11170720,2,52666942.10640774,5621.108722867761,0.02985978483025973
11170720,3,343636161.6605478,24231.97115883155,0.1948262313454479
11170720,4,270774970.9443962,20282.137405112728,0.1535172168052605
11170720,5,721212726.2270839,38283.426094091075,0.4088951429622805
11170720,6,301066646.430343,11116.826437315753,0.1706912329144733
11170730,1,29864913.15904903,1159.9845560147241,0.013912188417499449
11170730,2,131748586.77102813,14026.396218103162,0.06137339670590835
11170730,3,545247688.4934067,40710.008824076474,0.2539966728223315
11170730,4,324629362.6791497,24418.749959640798,0.1512244430577445
11170730,5,856695425.6027085,51354.31711053177,0.3990806239389137
11170730,6,258486585.71362615,11009.507497393259,0.1204126750576025
11180510,1,728148024.4212623,11997.54392428941,0.03173348477485263
11180510,2,1173254187.2397068,186138.4843245834,0.051131696631869845
11180510,3,9301090230.35383,634418.7497546697,0.40535165284429103
11180510,4,1361055441.431879,90657.40118140749,0.05931628004173662
11180510,5,6628611915.93255,249444.4984515222,0.2888821342059389
11180510,6,3753571802.032758,64911.195910553404,0.16358475150131097
11180520,1,283330700.7014084,6443.514922524178,0.06118295316116519
11180520,2,237957146.4302964,23445.780105454774,0.05138490431276084
11180520,3,1352732308.57218,95138.00442832727,0.29211150528367413
11180520,4,523405473.97800237,37477.450532326206,0.11302514171396465
11180520,5,1550884408.4786112,79451.96446624743,0.3349008345633777
11180520,6,682566473.3912129,16610.914312050565,0.14739466096505757
11180530,1,109882796.4347052,2820.1635352211406,0.081354491120908
11180530,2,98405812.72186285,8422.347433448293,0.07285721766358326
11180530,3,212294110.01412556,12753.398860488209,0.15717728205459444
11180530,4,179340578.94000986,8898.331105082472,0.13277930677404384
11180530,5,468798558.5084788,19252.357411292265,0.34708679978248896
11180530,6,281944774.32807297,5936.601412919587,0.20874490260438158
11180540,1,202015336.67334935,4427.5527781264245,0.052885713524946455
11180540,2,136234935.48490298,9076.337118395071,0.035665023699631995
11180540,3,791124400.8239502,40337.11854251774,0.20710892110247356
11180540,4,551377655.1663295,26874.873460410752,0.14434547987974675
11180540,5,1512051318.9678857,53154.53391595866,0.39584080202412897
11180540,6,627043400.5755394,17202.948159662632,0.16415405976907213
11180550,1,351939385.59534013,7671.652259595699,0.14343922402683862
11180550,2,30866102.336552866,2419.1114023515047,0.012580034940956476
11180550,3,207034140.94126245,11417.266991114857,0.08438048635404286
11180550,4,167735278.9419675,9817.355606263176,0.06836352860212444
11180550,5,915929566.8238282,33028.99160628552,0.37330356222053906
11180550,6,780073951.9251074,19242.856937904224,0.3179331638554987
11180570,1,556846780.9496188,13701.041826451503,0.09352317562226978
11180570,2,219493659.1427949,16798.387155125067,0.03686425913602165
11180570,3,877828669.9008934,47364.17219037206,0.14743252124291722
11180570,4,539593658.73008,32254.409040008995,0.09062549023632085
11180570,5,2205497494.845371,78750.51774708836,0.37041630947950416
11180570,6,1554844451.5947223,39182.54204759045,0.2611382442829663
11180580,1,15910990.307777775,339.15111111111105,0.10832749468641101
11180580,2,3122594.7925570193,255.46723938113726,0.02125969938107385
11180580,3,23876993.289974626,1335.659967339385,0.16256278293896143
11180580,4,12127929.592912829,1067.8948533880136,0.0825711161354433
11180580,5,42983437.061335966,2148.7743023679936,0.29264602389892846
11180580,6,48856650.771188155,1048.2945880433126,0.332632882959182
11180590,1,40625653.25524382,1258.6698164244542,0.04292044519678864
11180590,2,41554052.37910693,4417.238755108605,0.04390128613160782
11180590,3,199424794.83563188,13573.225982654003,0.21068955922619503
11180590,4,118409412.47563885,9598.509896574358,0.12509791946025156
11180590,5,354424580.07861525,16951.30744672139,0.3744447054201033
11180590,6,192095334.12915638,5436.60966599465,0.20294608456505364
11180600,1,40898807.60020244,649.4682556451033,0.055355161307629255
11180600,2,24728715.260833636,1728.3834754595223,0.03346948487043675
11180600,3,97746650.39290538,5642.644501829208,0.13229680563481605
11180600,4,83749626.23094918,5357.691119255181,0.11335230392988041
11180600,5,326685962.07380486,15601.023270593678,0.44215846839124007
11180600,6,165033855.4423015,5074.667798609381,0.22336777586599738
11180610,1,72836217.14864387,1414.530304676465,0.04707412495613679
11180610,2,41603667.6660375,3713.9119174660345,0.026888494858922
11180610,3,342699870.3071162,20857.194684231996,0.22148729229534714
11180610,4,223524364.91811106,18377.42795126579,0.14446403584390696
11180610,5,613898701.9895778,34956.028596294935,0.39676338694102026
11180610,6,252703690.44444597,7457.512701690537,0.16332266510466692
11190540,1,2809821382.22079,29151.59656322811,0.050189002850355116
11190540,2,1513049689.495329,136384.7379329481,0.027026079187564136
11190540,3,18594156950.96016,690287.024081231,0.33212865490905397
11190540,4,3164088541.535033,127412.24088081038,0.056516919486307535
11190540,5,16930790579.431026,359753.4116321217,0.30241762057423854
11190540,6,12972894758.053724,161258.61867516013,0.23172172299248076
11190550,1,561159666.3509216,10651.604631164755,0.0826608233275029
11190550,2,244474824.95198038,31190.631692698218,0.03601201498459166
11190550,3,1399681316.3217447,91210.94597580937,0.20617805758499771
11190550,4,460788883.1222036,31219.636578905218,0.06787584843138521
11190550,5,2356466460.965461,90963.98765006005,0.34711592704747507
11190550,6,1766130481.8003652,37608.949650243245,0.2601573286240475
11190560,1,289066293.2305806,10342.023438637185,0.04159960462310569
11190560,2,488182883.93314844,52741.70506909521,0.07025452441522519
