h3_index,상권업종대분류명,store_count
8930e1ca0d7ffff,예술·스포츠,4
8930e1ca0d7ffff,음식,44
8930e1ca0dbffff,과학·기술,177
8930e1ca0dbffff,교육,24
8930e1ca0dbffff,보건의료,10
8930e1ca0dbffff,부동산,43
8930e1ca0dbffff,소매,52
8930e1ca0dbffff,수리·개인,28
8930e1ca0dbffff,숙박,6
8930e1ca0dbffff,시설관리·임대,35
8930e1ca0dbffff,예술·스포츠,6
8930e1ca0dbffff,음식,91
8930e1ca103ffff,과학·기술,44
8930e1ca103ffff,교육,16
8930e1ca103ffff,보건의료,19
8930e1ca103ffff,부동산,12
8930e1ca103ffff,소매,57
8930e1ca103ffff,수리·개인,28
8930e1ca103ffff,시설관리·임대,10
8930e1ca103ffff,예술·스포츠,4
8930e1ca103ffff,음식,29
8930e1ca107ffff,과학·기술,8
8930e1ca107ffff,교육,1
8930e1ca107ffff,부동산,1
8930e1ca107ffff,소매,3
8930e1ca107ffff,수리·개인,3
8930e1ca107ffff,시설관리·임대,1
8930e1ca107ffff,음식,1
8930e1ca10bffff,과학·기술,8
8930e1ca10bffff,교육,2
8930e1ca10bffff,보건의료,11
8930e1ca10bffff,부동산,1
8930e1ca10bffff,소매,4
8930e1ca10bffff,수리·개인,1
8930e1ca10bffff,시설관리·임대,1
8930e1ca10bffff,예술·스포츠,2
8930e1ca10bffff,음식,10
8930e1ca10fffff,과학·기술,27
8930e1ca10fffff,교육,13
8930e1ca10fffff,보건의료,28
8930e1ca10fffff,부동산,8
8930e1ca10fffff,소매,42
8930e1ca10fffff,수리·개인,22
8930e1ca10fffff,시설관리·임대,3
8930e1ca10fffff,예술·스포츠,11
8930e1ca10fffff,음식,38
8930e1ca113ffff,과학·기술,43
8930e1ca113ffff,교육,19
8930e1ca113ffff,보건의료,3
8930e1ca113ffff,부동산,8
8930e1ca113ffff,소매,50
8930e1ca113ffff,수리·개인,50
8930e1ca113ffff,숙박,1
8930e1ca113ffff,시설관리·임대,15
8930e1ca113ffff,예술·스포츠,6
8930e1ca113ffff,음식,53
8930e1ca117ffff,과학·기술,69
8930e1ca117ffff,교육,16
8930e1ca117ffff,보건의료,19
8930e1ca117ffff,부동산,13
8930e1ca117ffff,소매,61
8930e1ca117ffff,수리·개인,30
8930e1ca117ffff,숙박,1
8930e1ca117ffff,시설관리·임대,6
8930e1ca117ffff,예술·스포츠,2
8930e1ca117ffff,음식,51
8930e1ca11bffff,과학·기술,61
8930e1ca11bffff,교육,36
8930e1ca11bffff,보건의료,18
8930e1ca11bffff,부동산,6
8930e1ca11bffff,소매,22
8930e1ca11bffff,수리·개인,15
8930e1ca11bffff,시설관리·임대,8
8930e1ca11bffff,예술·스포츠,5
8930e1ca11bffff,음식,21
8930e1ca123ffff,과학·기술,43
8930e1ca123ffff,교육,21
8930e1ca123ffff,보건의료,19
8930e1ca123ffff,부동산,27
8930e1ca123ffff,소매,48
8930e1ca123ffff,수리·개인,26
8930e1ca123ffff,숙박,1
8930e1ca123ffff,시설관리·임대,16
8930e1ca123ffff,예술·스포츠,4
8930e1ca123ffff,음식,28
8930e1ca127ffff,과학·기술,28
8930e1ca127ffff,교육,14
8930e1ca127ffff,보건의료,1
8930e1ca127ffff,부동산,22
8930e1ca127ffff,소매,45
8930e1ca127ffff,수리·개인,21
8930e1ca127ffff,시설관리·임대,9
8930e1ca127ffff,예술·스포츠,2
8930e1ca127ffff,음식,18
8930e1ca12bffff,과학·기술,22
8930e1ca12bffff,교육,5
8930e1ca12bffff,부동산,2
8930e1ca12bffff,소매,11
8930e1ca12bffff,수리·개인,8
8930e1ca12bffff,시설관리·임대,2
8930e1ca12bffff,예술·스포츠,6
8930e1ca12bffff,음식,8
8930e1ca12fffff,과학·기술,19
8930e1ca12fffff,교육,4
8930e1ca12fffff,보건의료,1
8930e1ca12fffff,부동산,10
8930e1ca12fffff,소매,9
8930e1ca12fffff,수리·개인,5
8930e1ca12fffff,시설관리·임대,8
8930e1ca12fffff,음식,11
8930e1ca133ffff,과학·기술,63
8930e1ca133ffff,교육,17
8930e1ca133ffff,보건의료,1
8930e1ca133ffff,부동산,6
8930e1ca133ffff,소매,14
8930e1ca133ffff,수리·개인,12
8930e1ca133ffff,숙박,2
8930e1ca133ffff,시설관리·임대,10
8930e1ca133ffff,예술·스포츠,11
8930e1ca133ffff,음식,28
8930e1ca137ffff,과학·기술,29
8930e1ca137ffff,교육,7
8930e1ca137ffff,보건의료,4
8930e1ca137ffff,부동산,19
8930e1ca137ffff,소매,43
8930e1ca137ffff,수리·개인,15
8930e1ca137ffff,숙박,1
8930e1ca137ffff,시설관리·임대,8
8930e1ca137ffff,예술·스포츠,5
8930e1ca137ffff,음식,31
8930e1ca13bffff,과학·기술,22
8930e1ca13bffff,교육,5
8930e1ca13bffff,부동산,5
8930e1ca13bffff,소매,13
8930e1ca13bffff,수리·개인,3
8930e1ca13bffff,예술·스포츠,1
8930e1ca13bffff,음식,6
8930e1ca143ffff,과학·기술,17
8930e1ca143ffff,교육,12
8930e1ca143ffff,부동산,5
8930e1ca143ffff,소매,10
8930e1ca143ffff,수리·개인,7
8930e1ca143ffff,숙박,4
8930e1ca143ffff,시설관리·임대,8
8930e1ca143ffff,음식,8
8930e1ca147ffff,과학·기술,20
8930e1ca147ffff,교육,35
8930e1ca147ffff,부동산,11
8930e1ca147ffff,소매,10
8930e1ca147ffff,수리·개인,9
8930e1ca147ffff,예술·스포츠,3
8930e1ca147ffff,음식,14
8930e1ca14bffff,과학·기술,174
8930e1ca14bffff,교육,20
8930e1ca14bffff,보건의료,10
8930e1ca14bffff,부동산,23
8930e1ca14bffff,소매,34
8930e1ca14bffff,수리·개인,17
8930e1ca14bffff,숙박,5
8930e1ca14bffff,시설관리·임대,31
8930e1ca14bffff,예술·스포츠,3
8930e1ca14bffff,음식,51
8930e1ca14fffff,과학·기술,145
8930e1ca14fffff,교육,24
8930e1ca14fffff,보건의료,3
8930e1ca14fffff,부동산,14
8930e1ca14fffff,소매,27
8930e1ca14fffff,수리·개인,19
8930e1ca14fffff,숙박,3
8930e1ca14fffff,시설관리·임대,18
8930e1ca14fffff,예술·스포츠,8
8930e1ca14fffff,음식,35
8930e1ca153ffff,과학·기술,69
8930e1ca153ffff,교육,41
8930e1ca153ffff,보건의료,12
8930e1ca153ffff,부동산,13
8930e1ca153ffff,소매,32
8930e1ca153ffff,수리·개인,33
8930e1ca153ffff,시설관리·임대,10
8930e1ca153ffff,예술·스포츠,14
8930e1ca153ffff,음식,68
8930e1ca157ffff,과학·기술,5
8930e1ca157ffff,교육,10
8930e1ca157ffff,보건의료,1
8930e1ca157ffff,부동산,17
8930e1ca157ffff,소매,17
8930e1ca157ffff,수리·개인,4
8930e1ca157ffff,예술·스포츠,2
8930e1ca157ffff,음식,30
8930e1ca15bffff,과학·기술,86
8930e1ca15bffff,교육,18
8930e1ca15bffff,보건의료,7
8930e1ca15bffff,부동산,14
8930e1ca15bffff,소매,25
8930e1ca15bffff,수리·개인,13
8930e1ca15bffff,시설관리·임대,8
8930e1ca15bffff,예술·스포츠,1
8930e1ca15bffff,음식,29
8930e1ca163ffff,과학·기술,25
8930e1ca163ffff,교육,9
8930e1ca163ffff,보건의료,6
8930e1ca163ffff,부동산,5
8930e1ca163ffff,소매,12
8930e1ca163ffff,수리·개인,5
8930e1ca163ffff,숙박,1
8930e1ca163ffff,시설관리·임대,8
8930e1ca163ffff,예술·스포츠,5
8930e1ca163ffff,음식,18
8930e1ca16bffff,과학·기술,91
8930e1ca16bffff,교육,13
8930e1ca16bffff,보건의료,6
8930e1ca16bffff,부동산,37
8930e1ca16bffff,소매,33
8930e1ca16bffff,수리·개인,37
8930e1ca16bffff,숙박,5
8930e1ca16bffff,시설관리·임대,13
8930e1ca16bffff,예술·스포츠,6
8930e1ca16bffff,음식,54
8930e1ca16fffff,과학·기술,57
8930e1ca16fffff,교육,5
8930e1ca16fffff,부동산,10
8930e1ca16fffff,소매,38
8930e1ca16fffff,수리·개인,8
8930e1ca16fffff,숙박,2
8930e1ca16fffff,시설관리·임대,5
8930e1ca16fffff,예술·스포츠,4
8930e1ca16fffff,음식,40
8930e1ca173ffff,과학·기술,14
8930e1ca173ffff,교육,17
8930e1ca173ffff,보건의료,5
8930e1ca173ffff,부동산,9
8930e1ca173ffff,소매,21
8930e1ca173ffff,수리·개인,18
8930e1ca173ffff,숙박,1
8930e1ca173ffff,시설관리·임대,2
8930e1ca173ffff,예술·스포츠,6
8930e1ca173ffff,음식,11
8930e1ca177ffff,과학·기술,5
8930e1ca177ffff,교육,6
8930e1ca177ffff,부동산,3
8930e1ca177ffff,소매,10
8930e1ca177ffff,수리·개인,5
8930e1ca177ffff,숙박,1
8930e1ca177ffff,시설관리·임대,3
8930e1ca177ffff,예술·스포츠,1
8930e1ca177ffff,음식,3
8930e1ca17bffff,과학·기술,45
8930e1ca17bffff,교육,18
8930e1ca17bffff,보건의료,9
8930e1ca17bffff,부동산,11
8930e1ca17bffff,소매,30
8930e1ca17bffff,수리·개인,21
8930e1ca17bffff,숙박,1
8930e1ca17bffff,시설관리·임대,2
8930e1ca17bffff,예술·스포츠,6
8930e1ca17bffff,음식,20
8930e1ca183ffff,과학·기술,19
8930e1ca183ffff,교육,5
8930e1ca183ffff,보건의료,17
8930e1ca183ffff,부동산,2
8930e1ca183ffff,소매,47
8930e1ca183ffff,수리·개인,18
8930e1ca183ffff,시설관리·임대,9
8930e1ca183ffff,예술·스포츠,2
8930e1ca183ffff,음식,22
8930e1ca187ffff,과학·기술,22
8930e1ca187ffff,교육,3
8930e1ca187ffff,보건의료,9
8930e1ca187ffff,부동산,3
8930e1ca187ffff,소매,26
8930e1ca187ffff,수리·개인,19
8930e1ca187ffff,시설관리·임대,7
8930e1ca187ffff,예술·스포츠,4
8930e1ca187ffff,음식,8
8930e1ca18bffff,과학·기술,85
8930e1ca18bffff,교육,11
8930e1ca18bffff,보건의료,23
8930e1ca18bffff,부동산,12
8930e1ca18bffff,소매,88
8930e1ca18bffff,수리·개인,48
8930e1ca18bffff,숙박,1
8930e1ca18bffff,시설관리·임대,30
8930e1ca18bffff,예술·스포츠,12
8930e1ca18bffff,음식,77
8930e1ca18fffff,과학·기술,35
8930e1ca18fffff,교육,16
8930e1ca18fffff,보건의료,27
8930e1ca18fffff,부동산,8
8930e1ca18fffff,소매,78
8930e1ca18fffff,수리·개인,39
8930e1ca18fffff,시설관리·임대,20
8930e1ca18fffff,예술·스포츠,4
8930e1ca18fffff,음식,41
8930e1ca193ffff,과학·기술,2
8930e1ca193ffff,보건의료,2
8930e1ca193ffff,부동산,2
8930e1ca193ffff,소매,93
8930e1ca193ffff,시설관리·임대,2
8930e1ca193ffff,음식,28
8930e1ca197ffff,음식,1
8930e1ca19bffff,과학·기술,63
8930e1ca19bffff,교육,21
8930e1ca19bffff,보건의료,51
8930e1ca19bffff,부동산,10
8930e1ca19bffff,소매,78
8930e1ca19bffff,수리·개인,49
8930e1ca19bffff,시설관리·임대,16
8930e1ca19bffff,예술·스포츠,6
8930e1ca19bffff,음식,77
8930e1ca1a3ffff,과학·기술,16
8930e1ca1a3ffff,교육,8
8930e1ca1a3ffff,부동산,7
8930e1ca1a3ffff,소매,16
8930e1ca1a3ffff,수리·개인,15
8930e1ca1a3ffff,시설관리·임대,3
8930e1ca1a3ffff,예술·스포츠,1
8930e1ca1a3ffff,음식,6
8930e1ca1a7ffff,음식,2
8930e1ca1abffff,과학·기술,43
8930e1ca1abffff,교육,18
8930e1ca1abffff,보건의료,4
8930e1ca1abffff,부동산,19
8930e1ca1abffff,소매,37
8930e1ca1abffff,수리·개인,26
8930e1ca1abffff,숙박,2
8930e1ca1abffff,시설관리·임대,3
8930e1ca1abffff,예술·스포츠,10
8930e1ca1abffff,음식,86
8930e1ca1afffff,과학·기술,23
8930e1ca1afffff,교육,3
8930e1ca1afffff,부동산,5
8930e1ca1afffff,소매,12
8930e1ca1afffff,수리·개인,5
8930e1ca1afffff,시설관리·임대,2
8930e1ca1afffff,예술·스포츠,3
8930e1ca1afffff,음식,8
8930e1ca1b3ffff,과학·기술,1
8930e1ca1b3ffff,소매,3
8930e1ca1bbffff,과학·기술,34
8930e1ca1bbffff,교육,13
8930e1ca1bbffff,보건의료,6
8930e1ca1bbffff,부동산,13
8930e1ca1bbffff,소매,51
8930e1ca1bbffff,수리·개인,39
8930e1ca1bbffff,숙박,2
8930e1ca1bbffff,시설관리·임대,8
8930e1ca1bbffff,예술·스포츠,9
8930e1ca1bbffff,음식,63
8930e1ca1c3ffff,과학·기술,43
8930e1ca1c3ffff,교육,6
8930e1ca1c3ffff,보건의료,6
8930e1ca1c3ffff,부동산,2
8930e1ca1c3ffff,소매,35
8930e1ca1c3ffff,수리·개인,20
8930e1ca1c3ffff,시설관리·임대,21
8930e1ca1c3ffff,예술·스포츠,5
8930e1ca1c3ffff,음식,8
8930e1ca1c7ffff,과학·기술,46
8930e1ca1c7ffff,교육,7
8930e1ca1c7ffff,보건의료,1
8930e1ca1c7ffff,부동산,2
8930e1ca1c7ffff,소매,16
8930e1ca1c7ffff,수리·개인,18
8930e1ca1c7ffff,시설관리·임대,3
8930e1ca1c7ffff,예술·스포츠,2
8930e1ca1c7ffff,음식,39
8930e1ca1cbffff,과학·기술,339
8930e1ca1cbffff,교육,65
8930e1ca1cbffff,보건의료,48
8930e1ca1cbffff,부동산,25
8930e1ca1cbffff,소매,110
8930e1ca1cbffff,수리·개인,68
8930e1ca1cbffff,숙박,4
8930e1ca1cbffff,시설관리·임대,56
8930e1ca1cbffff,예술·스포츠,17
8930e1ca1cbffff,음식,144
8930e1ca1cfffff,과학·기술,43
8930e1ca1cfffff,교육,33
8930e1ca1cfffff,보건의료,9
8930e1ca1cfffff,부동산,7
8930e1ca1cfffff,소매,26
8930e1ca1cfffff,수리·개인,20
8930e1ca1cfffff,숙박,1
8930e1ca1cfffff,시설관리·임대,10
8930e1ca1cfffff,예술·스포츠,2
8930e1ca1cfffff,음식,8
8930e1ca1d3ffff,과학·기술,62
8930e1ca1d3ffff,교육,10
8930e1ca1d3ffff,보건의료,27
8930e1ca1d3ffff,부동산,5
8930e1ca1d3ffff,소매,48
8930e1ca1d3ffff,수리·개인,40
8930e1ca1d3ffff,시설관리·임대,18
8930e1ca1d3ffff,예술·스포츠,12
8930e1ca1d3ffff,음식,86
8930e1ca1d7ffff,과학·기술,54
8930e1ca1d7ffff,교육,16
8930e1ca1d7ffff,보건의료,40
8930e1ca1d7ffff,부동산,5
8930e1ca1d7ffff,소매,52
8930e1ca1d7ffff,수리·개인,41
8930e1ca1d7ffff,숙박,2
8930e1ca1d7ffff,시설관리·임대,17
8930e1ca1d7ffff,예술·스포츠,10
8930e1ca1d7ffff,음식,100
8930e1ca1dbffff,과학·기술,37
8930e1ca1dbffff,교육,9
8930e1ca1dbffff,부동산,9
8930e1ca1dbffff,소매,19
8930e1ca1dbffff,수리·개인,34
8930e1ca1dbffff,숙박,1
8930e1ca1dbffff,시설관리·임대,10
8930e1ca1dbffff,예술·스포츠,1
8930e1ca1dbffff,음식,45
8930e1ca203ffff,과학·기술,355
8930e1ca203ffff,교육,110
8930e1ca203ffff,보건의료,54
8930e1ca203ffff,부동산,55
8930e1ca203ffff,소매,103
8930e1ca203ffff,수리·개인,58
8930e1ca203ffff,숙박,4
8930e1ca203ffff,시설관리·임대,54
8930e1ca203ffff,예술·스포츠,19
8930e1ca203ffff,음식,95
8930e1ca207ffff,과학·기술,234
8930e1ca207ffff,교육,63
8930e1ca207ffff,보건의료,21
8930e1ca207ffff,부동산,46
8930e1ca207ffff,소매,52
8930e1ca207ffff,수리·개인,18
8930e1ca207ffff,숙박,7
8930e1ca207ffff,시설관리·임대,26
8930e1ca207ffff,예술·스포츠,22
8930e1ca207ffff,음식,167
8930e1ca20bffff,교육,16
8930e1ca20bffff,보건의료,7
8930e1ca20bffff,부동산,11
8930e1ca20bffff,소매,38
8930e1ca20bffff,수리·개인,17
8930e1ca20bffff,예술·스포츠,1
8930e1ca20bffff,음식,9
8930e1ca20fffff,과학·기술,641
8930e1ca20fffff,교육,103
8930e1ca20fffff,보건의료,13
8930e1ca20fffff,부동산,89
8930e1ca20fffff,소매,146
8930e1ca20fffff,수리·개인,61
8930e1ca20fffff,숙박,1
8930e1ca20fffff,시설관리·임대,99
8930e1ca20fffff,예술·스포츠,18
8930e1ca20fffff,음식,104
8930e1ca213ffff,과학·기술,16
8930e1ca213ffff,교육,4
8930e1ca213ffff,보건의료,1
8930e1ca213ffff,부동산,2
8930e1ca213ffff,소매,3
8930e1ca213ffff,숙박,1
8930e1ca213ffff,시설관리·임대,1
8930e1ca213ffff,예술·스포츠,4
8930e1ca213ffff,음식,53
8930e1ca217ffff,과학·기술,320
8930e1ca217ffff,교육,161
8930e1ca217ffff,보건의료,72
8930e1ca217ffff,부동산,44
8930e1ca217ffff,소매,98
8930e1ca217ffff,수리·개인,46
8930e1ca217ffff,숙박,1
8930e1ca217ffff,시설관리·임대,39
8930e1ca217ffff,예술·스포츠,7
8930e1ca217ffff,음식,132
8930e1ca21bffff,과학·기술,16
8930e1ca21bffff,교육,73
8930e1ca21bffff,보건의료,7
8930e1ca21bffff,부동산,15
8930e1ca21bffff,소매,33
8930e1ca21bffff,수리·개인,15
8930e1ca21bffff,시설관리·임대,1
8930e1ca21bffff,예술·스포츠,6
8930e1ca21bffff,음식,8
8930e1ca223ffff,과학·기술,86
8930e1ca223ffff,교육,17
8930e1ca223ffff,부동산,17
8930e1ca223ffff,소매,34
8930e1ca223ffff,수리·개인,26
8930e1ca223ffff,숙박,6
8930e1ca223ffff,시설관리·임대,10
8930e1ca223ffff,예술·스포츠,9
8930e1ca223ffff,음식,67
8930e1ca227ffff,과학·기술,105
8930e1ca227ffff,교육,6
8930e1ca227ffff,보건의료,3
8930e1ca227ffff,부동산,14
8930e1ca227ffff,소매,30
8930e1ca227ffff,수리·개인,18
8930e1ca227ffff,숙박,1
8930e1ca227ffff,시설관리·임대,15
8930e1ca227ffff,예술·스포츠,9
8930e1ca227ffff,음식,70
8930e1ca22bffff,과학·기술,92
8930e1ca22bffff,교육,14
8930e1ca22bffff,보건의료,2
8930e1ca22bffff,부동산,17
8930e1ca22bffff,소매,48
8930e1ca22bffff,수리·개인,22
8930e1ca22bffff,숙박,1
8930e1ca22bffff,시설관리·임대,20
8930e1ca22bffff,예술·스포츠,7
8930e1ca22bffff,음식,28
8930e1ca22fffff,과학·기술,48
8930e1ca22fffff,교육,36
8930e1ca22fffff,보건의료,4
8930e1ca22fffff,부동산,10
8930e1ca22fffff,소매,35
8930e1ca22fffff,수리·개인,24
8930e1ca22fffff,숙박,1
8930e1ca22fffff,시설관리·임대,8
8930e1ca22fffff,예술·스포츠,15
8930e1ca22fffff,음식,66
8930e1ca233ffff,과학·기술,114
8930e1ca233ffff,교육,21
8930e1ca233ffff,보건의료,2
8930e1ca233ffff,부동산,28
8930e1ca233ffff,소매,33
8930e1ca233ffff,수리·개인,30
8930e1ca233ffff,숙박,15
8930e1ca233ffff,시설관리·임대,16
8930e1ca233ffff,예술·스포츠,10
8930e1ca233ffff,음식,91
8930e1ca237ffff,과학·기술,90
8930e1ca237ffff,교육,17
8930e1ca237ffff,보건의료,1
8930e1ca237ffff,부동산,15
8930e1ca237ffff,소매,31
8930e1ca237ffff,수리·개인,17
8930e1ca237ffff,숙박,3
8930e1ca237ffff,시설관리·임대,22
8930e1ca237ffff,예술·스포츠,8
8930e1ca237ffff,음식,18
8930e1ca23bffff,과학·기술,69
8930e1ca23bffff,교육,12
8930e1ca23bffff,보건의료,3
8930e1ca23bffff,부동산,17
8930e1ca23bffff,소매,10
8930e1ca23bffff,수리·개인,14
8930e1ca23bffff,숙박,1
8930e1ca23bffff,시설관리·임대,13
8930e1ca23bffff,예술·스포츠,9
8930e1ca23bffff,음식,72
8930e1ca243ffff,과학·기술,6
8930e1ca243ffff,교육,2
8930e1ca243ffff,보건의료,2
8930e1ca243ffff,부동산,2
8930e1ca243ffff,소매,2
8930e1ca243ffff,수리·개인,3
8930e1ca243ffff,음식,6
8930e1ca247ffff,과학·기술,36
8930e1ca247ffff,교육,34
8930e1ca247ffff,보건의료,13
8930e1ca247ffff,부동산,13
8930e1ca247ffff,소매,42
8930e1ca247ffff,수리·개인,25
8930e1ca247ffff,숙박,2
8930e1ca247ffff,시설관리·임대,8
8930e1ca247ffff,예술·스포츠,5
8930e1ca247ffff,음식,30
8930e1ca24bffff,과학·기술,21
8930e1ca24bffff,교육,1
8930e1ca24bffff,부동산,1
8930e1ca24bffff,소매,7
8930e1ca24bffff,수리·개인,2
8930e1ca24bffff,숙박,1
8930e1ca24bffff,시설관리·임대,2
8930e1ca24bffff,예술·스포츠,2
8930e1ca24bffff,음식,2
8930e1ca24fffff,과학·기술,6
8930e1ca24fffff,교육,2
8930e1ca24fffff,보건의료,1
8930e1ca24fffff,소매,2
8930e1ca24fffff,수리·개인,2
8930e1ca24fffff,예술·스포츠,1
8930e1ca24fffff,음식,3
8930e1ca253ffff,과학·기술,21
8930e1ca253ffff,교육,3
8930e1ca253ffff,보건의료,1
8930e1ca253ffff,부동산,6
8930e1ca253ffff,소매,11
8930e1ca253ffff,수리·개인,10
8930e1ca253ffff,숙박,1
8930e1ca253ffff,시설관리·임대,4
8930e1ca253ffff,음식,5
8930e1ca257ffff,과학·기술,8
8930e1ca257ffff,교육,7
8930e1ca257ffff,보건의료,4
8930e1ca257ffff,부동산,7
8930e1ca257ffff,소매,9
8930e1ca257ffff,수리·개인,6
8930e1ca257ffff,음식,2
8930e1ca25bffff,과학·기술,54
8930e1ca25bffff,교육,19
8930e1ca25bffff,보건의료,3
8930e1ca25bffff,부동산,10
8930e1ca25bffff,소매,20
8930e1ca25bffff,수리·개인,14
8930e1ca25bffff,숙박,3
8930e1ca25bffff,시설관리·임대,24
8930e1ca25bffff,예술·스포츠,9
8930e1ca25bffff,음식,36
8930e1ca263ffff,과학·기술,78
8930e1ca263ffff,교육,24
8930e1ca263ffff,보건의료,5
8930e1ca263ffff,부동산,10
8930e1ca263ffff,소매,39
8930e1ca263ffff,수리·개인,13
8930e1ca263ffff,숙박,6
8930e1ca263ffff,시설관리·임대,22
8930e1ca263ffff,예술·스포츠,6
8930e1ca263ffff,음식,80
8930e1ca267ffff,과학·기술,9
8930e1ca267ffff,교육,8
8930e1ca267ffff,보건의료,2
8930e1ca267ffff,부동산,2
8930e1ca267ffff,소매,11
8930e1ca267ffff,수리·개인,5
8930e1ca267ffff,숙박,1
8930e1ca267ffff,시설관리·임대,1
8930e1ca267ffff,예술·스포츠,3
8930e1ca267ffff,음식,15
8930e1ca26bffff,과학·기술,51
8930e1ca26bffff,교육,9
8930e1ca26bffff,보건의료,3
8930e1ca26bffff,부동산,5
8930e1ca26bffff,소매,9
8930e1ca26bffff,수리·개인,3
8930e1ca26bffff,시설관리·임대,13
8930e1ca26bffff,예술·스포츠,6
8930e1ca26bffff,음식,51
8930e1ca26fffff,과학·기술,118
8930e1ca26fffff,교육,24
8930e1ca26fffff,보건의료,63
8930e1ca26fffff,부동산,11
8930e1ca26fffff,소매,62
8930e1ca26fffff,수리·개인,23
8930e1ca26fffff,숙박,3
8930e1ca26fffff,시설관리·임대,8
8930e1ca26fffff,예술·스포츠,13
8930e1ca26fffff,음식,91
8930e1ca273ffff,과학·기술,67
8930e1ca273ffff,교육,13
8930e1ca273ffff,보건의료,3
8930e1ca273ffff,부동산,40
8930e1ca273ffff,소매,25
8930e1ca273ffff,수리·개인,12
8930e1ca273ffff,숙박,2
8930e1ca273ffff,시설관리·임대,16
8930e1ca273ffff,예술·스포츠,10
8930e1ca273ffff,음식,48
8930e1ca277ffff,과학·기술,152
8930e1ca277ffff,교육,39
8930e1ca277ffff,보건의료,5
8930e1ca277ffff,부동산,20
8930e1ca277ffff,소매,47
8930e1ca277ffff,수리·개인,22
8930e1ca277ffff,숙박,7
8930e1ca277ffff,시설관리·임대,31
8930e1ca277ffff,예술·스포츠,9
8930e1ca277ffff,음식,89
8930e1ca27bffff,과학·기술,214
8930e1ca27bffff,교육,49
8930e1ca27bffff,보건의료,7
8930e1ca27bffff,부동산,24
8930e1ca27bffff,소매,57
8930e1ca27bffff,수리·개인,22
8930e1ca27bffff,숙박,3
8930e1ca27bffff,시설관리·임대,41
8930e1ca27bffff,예술·스포츠,6
8930e1ca27bffff,음식,73
8930e1ca283ffff,교육,3
8930e1ca283ffff,부동산,3
8930e1ca283ffff,소매,6
8930e1ca283ffff,수리·개인,2
8930e1ca283ffff,시설관리·임대,2
8930e1ca283ffff,예술·스포츠,3
8930e1ca283ffff,음식,4
8930e1ca287ffff,과학·기술,165
8930e1ca287ffff,교육,50
8930e1ca287ffff,보건의료,155
8930e1ca287ffff,부동산,28
8930e1ca287ffff,소매,115
8930e1ca287ffff,수리·개인,31
8930e1ca287ffff,시설관리·임대,32
8930e1ca287ffff,예술·스포츠,33
8930e1ca287ffff,음식,131
8930e1ca28bffff,과학·기술,3
8930e1ca28bffff,교육,5
8930e1ca28bffff,보건의료,1
8930e1ca28bffff,부동산,17
8930e1ca28bffff,소매,7
8930e1ca28bffff,수리·개인,17
8930e1ca28bffff,시설관리·임대,3
8930e1ca28bffff,예술·스포츠,2
8930e1ca28bffff,음식,4
8930e1ca28fffff,과학·기술,223
8930e1ca28fffff,교육,61
8930e1ca28fffff,보건의료,77
8930e1ca28fffff,부동산,21
8930e1ca28fffff,소매,61
8930e1ca28fffff,수리·개인,18
8930e1ca28fffff,시설관리·임대,32
8930e1ca28fffff,예술·스포츠,10
8930e1ca28fffff,음식,65
8930e1ca293ffff,과학·기술,3
8930e1ca293ffff,교육,24
8930e1ca293ffff,보건의료,2
8930e1ca293ffff,부동산,17
8930e1ca293ffff,소매,10
8930e1ca293ffff,수리·개인,7
8930e1ca293ffff,예술·스포츠,3
8930e1ca293ffff,음식,4
8930e1ca297ffff,과학·기술,107
