h3_index,CSV_ADMI_CD,ADM_NM,GU_NM,avg_total_pop,daytime_pop,evening_pop,night_pop,peak_hour,peak_hour_pop,young_active_pop,h3_cells_in_dong,estimated_h3_pop,estimated_h3_daytime_pop,estimated_h3_evening_pop,estimated_h3_night_pop,pop_density_index,daytime_pop_index,evening_pop_index,night_pop_index,young_active_pop_index
8930e1dab97ffff,11110550,부암동,종로구,11571.393728486555,11685.73799869146,11048.3408077135,11757.07151958869,12,12021.132351790635,4733.416208343099,31,373.27,376.96,356.4,379.26,0.052474,0.045645,0.059089,0.058591,0.037763
8930e1da843ffff,11110550,부암동,종로구,11571.393728486555,11685.73799869146,11048.3408077135,11757.07151958869,12,12021.132351790635,4733.416208343099,31,373.27,376.96,356.4,379.26,0.052474,0.045645,0.059089,0.058591,0.037763
8930e1da8cfffff,11110550,부암동,종로구,11571.393728486555,11685.73799869146,11048.3408077135,11757.07151958869,12,12021.132351790635,4733.416208343099,31,373.27,376.96,356.4,379.26,0.052474,0.045645,0.059089,0.058591,0.037763
8930e1da857ffff,11110550,부암동,종로구,11571.393728486555,11685.73799869146,11048.3408077135,11757.07151958869,12,12021.132351790635,4733.416208343099,31,373.27,376.96,356.4,379.26,0.052474,0.045645,0.059089,0.058591,0.037763
8930e1dad73ffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
8930e1dadb7ffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
8930e1da82fffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
8930e1dad2fffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
8930e1d1a4bffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
8930e1d136fffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
8930e1da8b7ffff,11110560,평창동,종로구,17806.064962259177,16153.65453836088,17679.622435766756,19643.587848170773,4,19824.260615427,6471.212860048279,124,143.6,130.27,142.58,158.42,0.020187,0.015774,0.023639,0.024474,0.012907
